,START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,TIME_DAY,TIME_OF_DAY,MONTH_OF_THE_RIDE,DAY_OF_THE_RIDE,DURATION_OF_THE_RIDE
579,2016-07-21 18:27:00,2016-07-21 18:42:00,Business,Cary,Morrisville,3.7,UNKNOWN,18,Evening,July,Thus,15.0
580,2016-07-21 19:30:00,2016-07-21 19:39:00,Business,Morrisville,Cary,2.9,UNKNOWN,19,Evening,July,Thus,9.0
581,2016-07-22 10:42:00,2016-07-22 10:53:00,Business,Cary,Morrisville,3.8,UNKNOWN,10,Morning,July,Fri,11.0
582,2016-07-22 11:11:00,2016-07-22 11:25:00,Business,Morrisville,Cary,5.1,UNKNOWN,11,Morning,July,Fri,14.0
583,2016-07-22 11:37:00,2016-07-22 12:00:00,Business,Hazelwood,Lexington Park at Amberly,9.1,UNKNOWN,11,Morning,July,Fri,23.0
584,2016-07-22 12:14:00,2016-07-22 12:31:00,Business,Cary,Durham,8.0,UNKNOWN,12,Afternoon,July,Fri,17.0
585,2016-07-22 13:21:00,2016-07-22 13:42:00,Business,Durham,Cary,9.9,Meeting,13,Afternoon,July,Fri,21.0
586,2016-07-22 14:27:00,2016-07-22 14:43:00,Business,Cary,Morrisville,6.1,Meal/Entertain,14,Afternoon,July,Fri,16.0
587,2016-07-22 15:49:00,2016-07-22 16:22:00,Business,Morrisville,Cary,12.2,UNKNOWN,15,Afternoon,July,Fri,33.0
588,2016-07-22 18:33:00,2016-07-22 18:51:00,Business,Wayne Ridge,Whitebridge,8.0,UNKNOWN,18,Evening,July,Fri,18.0
589,2016-07-23 14:27:00,2016-07-23 14:44:00,Business,Cary,Morrisville,4.0,UNKNOWN,14,Afternoon,July,Sat,17.0
590,2016-07-23 14:48:00,2016-07-23 15:12:00,Business,Morrisville,Cary,9.5,UNKNOWN,14,Afternoon,July,Sat,24.0
591,2016-07-23 15:15:00,2016-07-23 15:27:00,Business,Cary,Morrisville,3.0,UNKNOWN,15,Afternoon,July,Sat,12.0
592,2016-07-23 15:50:00,2016-07-23 16:10:00,Business,Morrisville,Cary,6.3,UNKNOWN,15,Afternoon,July,Sat,20.0
593,2016-07-23 20:17:00,2016-07-23 20:33:00,Business,Cary,Durham,10.4,Meeting,20,Evening,July,Sat,16.0
594,2016-07-23 23:18:00,2016-07-23 23:43:00,Business,Durham,Cary,9.9,Meeting,23,Night,July,Sat,25.0
595,2016-07-25 10:35:00,2016-07-25 10:41:00,Business,Whitebridge,Parkway,1.5,UNKNOWN,10,Morning,July,Mon,6.0
596,2016-07-25 10:47:00,2016-07-25 10:58:00,Business,Cary,Morrisville,4.9,UNKNOWN,10,Morning,July,Mon,11.0
597,2016-07-25 11:04:00,2016-07-25 11:33:00,Business,Morrisville,Cary,7.9,UNKNOWN,11,Morning,July,Mon,29.0
598,2016-07-25 11:37:00,2016-07-25 11:44:00,Business,Parkway,Whitebridge,1.7,UNKNOWN,11,Morning,July,Mon,7.0
599,2016-07-26 15:43:00,2016-07-26 15:49:00,Business,Whitebridge,Westpark Place,2.2,UNKNOWN,15,Afternoon,July,Tues,6.0
600,2016-07-26 17:14:00,2016-07-26 17:24:00,Business,Westpark Place,Whitebridge,2.1,UNKNOWN,17,Afternoon,July,Tues,10.0
601,2016-07-26 20:52:00,2016-07-26 21:00:00,Business,Cary,Morrisville,2.5,Meal/Entertain,20,Evening,July,Tues,8.0
602,2016-07-26 22:31:00,2016-07-26 22:39:00,Business,Morrisville,Cary,2.5,Meal/Entertain,22,Night,July,Tues,8.0
603,2016-07-27 19:08:00,2016-07-27 19:20:00,Business,Cary,Morrisville,2.8,UNKNOWN,19,Evening,July,Wed,12.0
604,2016-07-27 21:34:00,2016-07-27 21:57:00,Business,Morrisville,Raleigh,14.7,UNKNOWN,21,Evening,July,Wed,23.0
605,2016-07-27 22:00:00,2016-07-27 22:26:00,Business,Raleigh,Morrisville,14.6,UNKNOWN,22,Night,July,Wed,26.0
606,2016-07-28 00:04:00,2016-07-28 00:09:00,Business,Morrisville,Cary,2.3,UNKNOWN,0,,July,Thus,5.0
607,2016-07-29 15:45:00,2016-07-29 15:47:00,Business,Whitebridge,Westpark Place,2.2,UNKNOWN,15,Afternoon,July,Fri,2.0
608,2016-07-29 17:27:00,2016-07-29 17:45:00,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,17,Afternoon,July,Fri,18.0
609,2016-07-30 17:02:00,2016-07-30 17:27:00,Business,Cary,Durham,14.0,UNKNOWN,17,Afternoon,July,Sat,25.0
610,2016-07-30 21:16:00,2016-07-30 21:41:00,Business,Durham,Cary,13.3,UNKNOWN,21,Evening,July,Sat,25.0
611,2016-07-31 17:30:00,2016-07-31 17:37:00,Business,Westpark Place,Whitebridge,1.8,UNKNOWN,17,Afternoon,July,Sun,7.0
612,2016-08-01 12:47:00,2016-08-01 13:04:00,Business,Whitebridge,Arlington Park at Amberly,6.2,UNKNOWN,12,Afternoon,Aug,Mon,17.0
613,2016-08-01 13:08:00,2016-08-01 13:19:00,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,UNKNOWN,13,Afternoon,Aug,Mon,11.0
614,2016-08-01 13:28:00,2016-08-01 13:46:00,Business,Lexington Park at Amberly,Westpark Place,1.9,UNKNOWN,13,Afternoon,Aug,Mon,18.0
615,2016-08-01 13:52:00,2016-08-01 14:14:00,Business,Cary,Apex,6.9,UNKNOWN,13,Afternoon,Aug,Mon,22.0
616,2016-08-01 15:40:00,2016-08-01 15:47:00,Business,Apex,Cary,4.6,UNKNOWN,15,Afternoon,Aug,Mon,7.0
617,2016-08-01 16:18:00,2016-08-01 16:25:00,Business,Whitebridge,Edgehill Farms,2.8,UNKNOWN,16,Afternoon,Aug,Mon,7.0
618,2016-08-01 16:29:00,2016-08-01 16:59:00,Business,Cary,Morrisville,9.1,UNKNOWN,16,Afternoon,Aug,Mon,30.0
619,2016-08-01 17:23:00,2016-08-01 17:55:00,Business,Morrisville,Cary,8.1,UNKNOWN,17,Afternoon,Aug,Mon,32.0
620,2016-08-02 08:11:00,2016-08-02 08:32:00,Business,Cary,Morrisville,8.4,Meeting,8,Morning,Aug,Tues,21.0
621,2016-08-02 11:51:00,2016-08-02 12:15:00,Business,Arlington,Washington,4.9,UNKNOWN,11,Morning,Aug,Tues,24.0
622,2016-08-02 19:15:00,2016-08-02 19:23:00,Business,Kalorama Triangle,K Street,1.0,UNKNOWN,19,Evening,Aug,Tues,8.0
623,2016-08-02 21:23:00,2016-08-02 21:29:00,Business,K Street,Kalorama Triangle,1.0,UNKNOWN,21,Evening,Aug,Tues,6.0
624,2016-08-03 12:46:00,2016-08-03 13:00:00,Business,West End,Northwest Rectangle,2.0,UNKNOWN,12,Afternoon,Aug,Wed,14.0
625,2016-08-03 14:59:00,2016-08-03 15:03:00,Business,K Street,Kalorama Triangle,1.1,UNKNOWN,14,Afternoon,Aug,Wed,4.0
626,2016-08-03 16:00:00,2016-08-03 16:04:00,Business,Kalorama Triangle,Downtown,1.5,UNKNOWN,16,Afternoon,Aug,Wed,4.0
627,2016-08-05 17:23:00,2016-08-05 17:30:00,Business,Connecticut Avenue,Kalorama Triangle,1.3,UNKNOWN,17,Afternoon,Aug,Fri,7.0
628,2016-08-05 18:17:00,2016-08-05 18:21:00,Business,Kalorama Triangle,Columbia Heights,1.8,UNKNOWN,18,Evening,Aug,Fri,4.0
629,2016-08-05 19:17:00,2016-08-05 19:27:00,Business,Columbia Heights,Kalorama Triangle,1.5,UNKNOWN,19,Evening,Aug,Fri,10.0
630,2016-08-06 06:40:00,2016-08-06 06:58:00,Business,Washington,Arlington,6.6,UNKNOWN,6,Night,Aug,Sat,18.0
631,2016-08-06 09:31:00,2016-08-06 09:53:00,Business,Morrisville,Cary,8.0,UNKNOWN,9,Morning,Aug,Sat,22.0
632,2016-08-07 17:14:00,2016-08-07 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,UNKNOWN,17,Afternoon,Aug,Sun,9.0
633,2016-08-07 17:28:00,2016-08-07 17:43:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,17,Afternoon,Aug,Sun,15.0
634,2016-08-07 18:17:00,2016-08-07 18:23:00,Business,Cary,Morrisville,2.5,UNKNOWN,18,Evening,Aug,Sun,6.0
635,2016-08-07 20:15:00,2016-08-07 20:23:00,Business,Morrisville,Cary,2.5,Meal/Entertain,20,Evening,Aug,Sun,8.0
636,2016-08-08 16:17:00,2016-08-08 16:31:00,Business,Whitebridge,Farmington Woods,5.2,UNKNOWN,16,Afternoon,Aug,Mon,14.0
637,2016-08-08 16:37:00,2016-08-08 16:50:00,Business,Farmington Woods,Edgehill Farms,4.0,UNKNOWN,16,Afternoon,Aug,Mon,13.0
638,2016-08-08 17:02:00,2016-08-08 17:13:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,17,Afternoon,Aug,Mon,11.0
639,2016-08-08 21:50:00,2016-08-08 22:15:00,Business,Cary,Morrisville,4.8,UNKNOWN,21,Evening,Aug,Mon,25.0
640,2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,Cary,3.2,Customer Visit,23,Night,Aug,Mon,9.0
641,2016-08-09 14:20:00,2016-08-09 14:38:00,Business,Whitebridge,Waverly Place,6.9,UNKNOWN,14,Afternoon,Aug,Tues,18.0
642,2016-08-09 15:15:00,2016-08-09 15:36:00,Business,Cary,Raleigh,14.9,UNKNOWN,15,Afternoon,Aug,Tues,21.0
643,2016-08-09 16:04:00,2016-08-09 16:37:00,Business,Raleigh,Cary,17.4,UNKNOWN,16,Afternoon,Aug,Tues,33.0
644,2016-08-10 16:56:00,2016-08-10 17:24:00,Business,Cary,Durham,12.9,UNKNOWN,16,Afternoon,Aug,Wed,28.0
645,2016-08-10 17:53:00,2016-08-10 18:28:00,Business,Durham,Apex,15.3,UNKNOWN,17,Afternoon,Aug,Wed,35.0
646,2016-08-10 18:49:00,2016-08-10 18:50:00,Business,Apex,Apex,1.0,UNKNOWN,18,Evening,Aug,Wed,1.0
647,2016-08-10 19:47:00,2016-08-10 20:02:00,Business,Apex,Cary,6.0,UNKNOWN,19,Evening,Aug,Wed,15.0
648,2016-08-11 12:53:00,2016-08-11 13:00:00,Business,Whitebridge,Heritage Pines,2.2,UNKNOWN,12,Afternoon,Aug,Thus,7.0
649,2016-08-11 13:14:00,2016-08-11 13:28:00,Business,Heritage Pines,Edgehill Farms,4.4,UNKNOWN,13,Afternoon,Aug,Thus,14.0
650,2016-08-11 13:32:00,2016-08-11 13:42:00,Business,Edgehill Farms,Whitebridge,2.8,UNKNOWN,13,Afternoon,Aug,Thus,10.0
651,2016-08-11 18:37:00,2016-08-11 19:29:00,Business,Cary,Wake Forest,31.7,UNKNOWN,18,Evening,Aug,Thus,52.0
652,2016-08-11 20:59:00,2016-08-11 21:44:00,Business,Wake Forest,Cary,31.9,UNKNOWN,20,Evening,Aug,Thus,45.0
653,2016-08-12 18:49:00,2016-08-12 18:52:00,Business,Whitebridge,Westpark Place,1.9,UNKNOWN,18,Evening,Aug,Fri,3.0
654,2016-08-12 18:56:00,2016-08-12 19:05:00,Business,Westpark Place,Whitebridge,1.8,UNKNOWN,18,Evening,Aug,Fri,9.0
655,2016-08-13 15:35:00,2016-08-13 15:58:00,Business,Cary,Morrisville,8.4,Meeting,15,Afternoon,Aug,Sat,23.0
656,2016-08-15 09:05:00,2016-08-15 09:52:00,Business,R?walpindi,Unknown Location,15.6,UNKNOWN,9,Morning,Aug,Mon,47.0
657,2016-08-15 15:20:00,2016-08-15 15:47:00,Business,Unknown Location,Unknown Location,14.1,UNKNOWN,15,Afternoon,Aug,Mon,27.0
658,2016-08-15 16:52:00,2016-08-15 17:30:00,Business,Unknown Location,Unknown Location,15.7,UNKNOWN,16,Afternoon,Aug,Mon,38.0
659,2016-08-15 19:08:00,2016-08-15 20:30:00,Business,Unknown Location,Unknown Location,25.9,Temporary Site,19,Evening,Aug,Mon,82.0
660,2016-08-16 07:58:00,2016-08-16 08:11:00,Business,Unknown Location,Unknown Location,7.9,UNKNOWN,7,Morning,Aug,Tues,13.0
661,2016-08-16 08:16:00,2016-08-16 08:23:00,Business,Unknown Location,Unknown Location,2.7,UNKNOWN,8,Morning,Aug,Tues,7.0
662,2016-08-16 08:46:00,2016-08-16 08:53:00,Business,Unknown Location,Unknown Location,5.5,UNKNOWN,8,Morning,Aug,Tues,7.0
663,2016-08-16 10:06:00,2016-08-16 10:27:00,Business,Unknown Location,Islamabad,5.7,UNKNOWN,10,Morning,Aug,Tues,21.0
664,2016-08-16 10:31:00,2016-08-16 10:38:00,Business,Islamabad,Islamabad,1.2,UNKNOWN,10,Morning,Aug,Tues,7.0
665,2016-08-16 11:47:00,2016-08-16 12:03:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,11,Morning,Aug,Tues,16.0
666,2016-08-16 15:13:00,2016-08-16 15:36:00,Business,Unknown Location,Unknown Location,16.2,UNKNOWN,15,Afternoon,Aug,Tues,23.0
667,2016-08-17 10:17:00,2016-08-17 10:41:00,Business,Unknown Location,Unknown Location,2.6,UNKNOWN,10,Morning,Aug,Wed,24.0
668,2016-08-17 10:57:00,2016-08-17 11:20:00,Business,Unknown Location,Unknown Location,12.1,UNKNOWN,10,Morning,Aug,Wed,23.0
669,2016-08-17 14:45:00,2016-08-17 14:50:00,Business,Unknown Location,R?walpindi,1.4,UNKNOWN,14,Afternoon,Aug,Wed,5.0
670,2016-08-17 15:32:00,2016-08-17 15:47:00,Business,R?walpindi,Islamabad,6.4,UNKNOWN,15,Afternoon,Aug,Wed,15.0
671,2016-08-17 16:29:00,2016-08-17 16:50:00,Business,Islamabad,Unknown Location,7.3,UNKNOWN,16,Afternoon,Aug,Wed,21.0
672,2016-08-17 16:54:00,2016-08-17 17:00:00,Business,Unknown Location,Unknown Location,5.3,UNKNOWN,16,Afternoon,Aug,Wed,6.0
673,2016-08-17 17:05:00,2016-08-17 17:34:00,Business,Unknown Location,Unknown Location,5.5,UNKNOWN,17,Afternoon,Aug,Wed,29.0
674,2016-08-17 18:38:00,2016-08-17 18:57:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,18,Evening,Aug,Wed,19.0
675,2016-08-18 18:40:00,2016-08-18 19:07:00,Business,Unknown Location,Unknown Location,7.6,Temporary Site,18,Evening,Aug,Thus,27.0
676,2016-08-19 08:24:00,2016-08-19 08:45:00,Business,Unknown Location,Noorpur Shahan,7.6,UNKNOWN,8,Morning,Aug,Fri,21.0
677,2016-08-19 08:54:00,2016-08-19 09:07:00,Business,Noorpur Shahan,Islamabad,3.3,UNKNOWN,8,Morning,Aug,Fri,13.0
678,2016-08-19 09:27:00,2016-08-19 09:47:00,Business,Islamabad,R?walpindi,6.5,UNKNOWN,9,Morning,Aug,Fri,20.0
679,2016-08-19 10:57:00,2016-08-19 11:06:00,Business,R?walpindi,Unknown Location,2.0,UNKNOWN,10,Morning,Aug,Fri,9.0
680,2016-08-19 12:07:00,2016-08-19 12:24:00,Business,Unknown Location,Islamabad,5.7,UNKNOWN,12,Afternoon,Aug,Fri,17.0
681,2016-08-19 15:51:00,2016-08-19 16:06:00,Business,Islamabad,Islamabad,3.2,UNKNOWN,15,Afternoon,Aug,Fri,15.0
682,2016-08-19 17:12:00,2016-08-19 17:52:00,Business,Islamabad,Unknown Location,12.5,UNKNOWN,17,Afternoon,Aug,Fri,40.0
683,2016-08-21 10:00:00,2016-08-21 10:29:00,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,10,Morning,Aug,Sun,29.0
684,2016-08-21 14:05:00,2016-08-21 14:34:00,Business,Unknown Location,Unknown Location,7.7,UNKNOWN,14,Afternoon,Aug,Sun,29.0
685,2016-08-21 16:30:00,2016-08-21 17:02:00,Business,Unknown Location,Islamabad,12.2,UNKNOWN,16,Afternoon,Aug,Sun,32.0
686,2016-08-21 18:10:00,2016-08-21 18:17:00,Business,Islamabad,Islamabad,1.4,UNKNOWN,18,Evening,Aug,Sun,7.0
687,2016-08-21 18:48:00,2016-08-21 19:24:00,Business,Islamabad,Unknown Location,20.2,UNKNOWN,18,Evening,Aug,Sun,36.0
688,2016-08-22 10:00:00,2016-08-22 10:44:00,Business,Unknown Location,Islamabad,9.8,UNKNOWN,10,Morning,Aug,Mon,44.0
689,2016-08-22 11:07:00,2016-08-22 11:23:00,Business,Islamabad,Unknown Location,6.3,UNKNOWN,11,Morning,Aug,Mon,16.0
690,2016-08-22 12:36:00,2016-08-22 12:49:00,Business,Unknown Location,Islamabad,4.9,UNKNOWN,12,Afternoon,Aug,Mon,13.0
691,2016-08-22 13:02:00,2016-08-22 13:11:00,Business,Islamabad,Islamabad,1.5,UNKNOWN,13,Afternoon,Aug,Mon,9.0
692,2016-08-22 14:07:00,2016-08-22 14:31:00,Business,Islamabad,Unknown Location,10.9,UNKNOWN,14,Afternoon,Aug,Mon,24.0
693,2016-08-22 15:14:00,2016-08-22 15:49:00,Business,Unknown Location,Unknown Location,19.0,UNKNOWN,15,Afternoon,Aug,Mon,35.0
694,2016-08-22 15:59:00,2016-08-22 17:16:00,Business,Unknown Location,Unknown Location,19.0,UNKNOWN,15,Afternoon,Aug,Mon,77.0
695,2016-08-22 19:58:00,2016-08-22 20:50:00,Business,Unknown Location,R?walpindi,7.9,UNKNOWN,19,Evening,Aug,Mon,52.0
696,2016-08-22 20:53:00,2016-08-22 21:31:00,Business,R?walpindi,R?walpindi,4.1,UNKNOWN,20,Evening,Aug,Mon,38.0
697,2016-08-22 22:31:00,2016-08-22 23:00:00,Business,R?walpindi,Unknown Location,18.7,UNKNOWN,22,Night,Aug,Mon,29.0
698,2016-08-23 08:10:00,2016-08-23 08:25:00,Business,Unknown Location,Noorpur Shahan,8.7,UNKNOWN,8,Morning,Aug,Tues,15.0
699,2016-08-23 09:35:00,2016-08-23 10:09:00,Business,Noorpur Shahan,Unknown Location,7.5,UNKNOWN,9,Morning,Aug,Tues,34.0
700,2016-08-23 12:59:00,2016-08-23 13:15:00,Business,Unknown Location,Noorpur Shahan,7.7,UNKNOWN,12,Afternoon,Aug,Tues,16.0
701,2016-08-23 13:19:00,2016-08-23 13:30:00,Business,Noorpur Shahan,Islamabad,4.4,UNKNOWN,13,Afternoon,Aug,Tues,11.0
702,2016-08-23 13:49:00,2016-08-23 14:04:00,Business,Islamabad,Unknown Location,5.0,UNKNOWN,13,Afternoon,Aug,Tues,15.0
703,2016-08-23 15:07:00,2016-08-23 15:12:00,Business,Unknown Location,Unknown Location,1.9,UNKNOWN,15,Afternoon,Aug,Tues,5.0
704,2016-08-23 15:15:00,2016-08-23 17:16:00,Business,Unknown Location,Unknown Location,7.9,UNKNOWN,15,Afternoon,Aug,Tues,121.0
705,2016-08-23 17:42:00,2016-08-23 18:31:00,Business,Unknown Location,Unknown Location,17.7,UNKNOWN,17,Afternoon,Aug,Tues,49.0
706,2016-08-24 12:05:00,2016-08-24 12:56:00,Business,Unknown Location,Unknown Location,25.2,UNKNOWN,12,Afternoon,Aug,Wed,51.0
707,2016-08-24 13:01:00,2016-08-24 15:25:00,Business,Unknown Location,Unknown Location,96.2,UNKNOWN,13,Afternoon,Aug,Wed,144.0
708,2016-08-25 15:17:00,2016-08-25 16:22:00,Business,Unknown Location,Unknown Location,35.0,UNKNOWN,15,Afternoon,Aug,Thus,65.0
709,2016-08-25 16:36:00,2016-08-25 16:56:00,Business,Unknown Location,Unknown Location,5.5,UNKNOWN,16,Afternoon,Aug,Thus,20.0
710,2016-08-25 17:19:00,2016-08-25 19:20:00,Business,Unknown Location,Unknown Location,50.4,UNKNOWN,17,Afternoon,Aug,Thus,121.0
711,2016-08-25 19:25:00,2016-08-25 19:57:00,Business,Unknown Location,Lahore,9.2,UNKNOWN,19,Evening,Aug,Thus,32.0
712,2016-08-25 22:58:00,2016-08-25 23:16:00,Business,Lahore,Unknown Location,7.3,UNKNOWN,22,Night,Aug,Thus,18.0
713,2016-08-26 09:06:00,2016-08-26 09:20:00,Business,Unknown Location,Unknown Location,5.0,UNKNOWN,9,Morning,Aug,Fri,14.0
714,2016-08-26 11:14:00,2016-08-26 11:26:00,Business,Unknown Location,Unknown Location,3.8,UNKNOWN,11,Morning,Aug,Fri,12.0
715,2016-08-26 12:10:00,2016-08-26 12:20:00,Business,Unknown Location,Lahore,3.9,UNKNOWN,12,Afternoon,Aug,Fri,10.0
716,2016-08-26 14:10:00,2016-08-26 14:33:00,Business,Lahore,Lahore,7.4,UNKNOWN,14,Afternoon,Aug,Fri,23.0
717,2016-08-26 15:23:00,2016-08-26 15:35:00,Business,Lahore,Lahore,1.5,UNKNOWN,15,Afternoon,Aug,Fri,12.0
718,2016-08-26 15:59:00,2016-08-26 16:24:00,Business,Lahore,Unknown Location,7.9,UNKNOWN,15,Afternoon,Aug,Fri,25.0
719,2016-08-26 16:55:00,2016-08-26 17:12:00,Business,Unknown Location,Lahore,2.9,UNKNOWN,16,Afternoon,Aug,Fri,17.0
720,2016-08-26 18:42:00,2016-08-26 18:56:00,Business,Lahore,Lahore,3.4,UNKNOWN,18,Evening,Aug,Fri,14.0
721,2016-08-26 19:31:00,2016-08-26 19:54:00,Business,Lahore,Lahore,3.8,UNKNOWN,19,Evening,Aug,Fri,23.0
722,2016-08-26 20:06:00,2016-08-26 20:16:00,Business,Lahore,Unknown Location,5.9,UNKNOWN,20,Evening,Aug,Fri,10.0
723,2016-08-27 09:34:00,2016-08-27 10:11:00,Business,Unknown Location,Lahore,9.6,UNKNOWN,9,Morning,Aug,Sat,37.0
724,2016-08-27 11:47:00,2016-08-27 12:06:00,Business,Lahore,Lahore,7.0,UNKNOWN,11,Morning,Aug,Sat,19.0
725,2016-08-27 12:12:00,2016-08-27 12:17:00,Business,Lahore,Lahore,0.9,UNKNOWN,12,Afternoon,Aug,Sat,5.0
726,2016-08-27 14:01:00,2016-08-27 15:44:00,Business,Lahore,Unknown Location,86.6,UNKNOWN,14,Afternoon,Aug,Sat,103.0
727,2016-08-27 16:15:00,2016-08-27 19:13:00,Business,Unknown Location,Unknown Location,156.9,UNKNOWN,16,Afternoon,Aug,Sat,178.0
728,2016-08-28 09:57:00,2016-08-28 10:18:00,Business,Unknown Location,Noorpur Shahan,10.1,UNKNOWN,9,Morning,Aug,Sun,21.0
729,2016-08-28 16:39:00,2016-08-28 16:55:00,Business,Noorpur Shahan,Islamabad,6.2,UNKNOWN,16,Afternoon,Aug,Sun,16.0
730,2016-08-28 17:37:00,2016-08-28 17:55:00,Business,Islamabad,Islamabad,5.3,UNKNOWN,17,Afternoon,Aug,Sun,18.0
731,2016-08-28 21:15:00,2016-08-28 21:59:00,Business,Islamabad,Unknown Location,12.1,UNKNOWN,21,Evening,Aug,Sun,44.0
732,2016-08-29 12:02:00,2016-08-29 12:31:00,Business,Unknown Location,Islamabad,10.8,UNKNOWN,12,Afternoon,Aug,Mon,29.0
733,2016-08-29 13:38:00,2016-08-29 13:48:00,Business,Islamabad,Islamabad,4.3,UNKNOWN,13,Afternoon,Aug,Mon,10.0
734,2016-08-29 14:31:00,2016-08-29 14:41:00,Business,Islamabad,Islamabad,2.5,UNKNOWN,14,Afternoon,Aug,Mon,10.0
735,2016-08-29 14:49:00,2016-08-29 15:04:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,14,Afternoon,Aug,Mon,15.0
736,2016-08-29 15:49:00,2016-08-29 15:59:00,Business,Unknown Location,Islamabad,2.8,UNKNOWN,15,Afternoon,Aug,Mon,10.0
737,2016-08-29 16:06:00,2016-08-29 16:21:00,Business,Islamabad,Unknown Location,4.0,UNKNOWN,16,Afternoon,Aug,Mon,15.0
738,2016-08-29 17:24:00,2016-08-29 17:41:00,Business,Unknown Location,Islamabad,5.5,UNKNOWN,17,Afternoon,Aug,Mon,17.0
739,2016-08-29 18:27:00,2016-08-29 18:36:00,Business,Islamabad,Islamabad,2.6,UNKNOWN,18,Evening,Aug,Mon,9.0
740,2016-08-30 11:53:00,2016-08-30 12:05:00,Business,Unknown Location,Unknown Location,2.1,UNKNOWN,11,Morning,Aug,Tues,12.0
741,2016-08-30 12:46:00,2016-08-30 13:09:00,Business,Unknown Location,Islamabad,8.8,UNKNOWN,12,Afternoon,Aug,Tues,23.0
742,2016-08-30 13:25:00,2016-08-30 13:46:00,Business,Islamabad,Islamabad,4.4,UNKNOWN,13,Afternoon,Aug,Tues,21.0
743,2016-08-30 14:00:00,2016-08-30 14:20:00,Business,Islamabad,Unknown Location,5.3,UNKNOWN,14,Afternoon,Aug,Tues,20.0
744,2016-08-30 17:27:00,2016-08-30 18:09:00,Business,Unknown Location,Unknown Location,13.0,UNKNOWN,17,Afternoon,Aug,Tues,42.0
745,2016-09-01 11:51:00,2016-09-01 12:24:00,Business,Unknown Location,Islamabad,13.0,UNKNOWN,11,Morning,Sep,Thus,33.0
746,2016-09-01 17:21:00,2016-09-01 17:36:00,Business,Islamabad,Unknown Location,10.6,UNKNOWN,17,Afternoon,Sep,Thus,15.0
747,2016-09-01 18:49:00,2016-09-01 19:08:00,Business,Unknown Location,Unknown Location,2.2,UNKNOWN,18,Evening,Sep,Thus,19.0
748,2016-09-02 11:37:00,2016-09-02 12:24:00,Business,Unknown Location,Islamabad,9.2,UNKNOWN,11,Morning,Sep,Fri,47.0
749,2016-09-02 18:56:00,2016-09-02 19:37:00,Business,Unknown Location,Unknown Location,12.9,UNKNOWN,18,Evening,Sep,Fri,41.0
750,2016-09-05 10:25:00,2016-09-05 10:44:00,Business,Unknown Location,R?walpindi,17.2,UNKNOWN,10,Morning,Sep,Mon,19.0
751,2016-09-06 17:49:00,2016-09-06 17:49:00,Business,Unknown Location,Unknown Location,69.1,UNKNOWN,17,Afternoon,Sep,Tues,0.0
752,2016-09-10 10:28:00,2016-09-10 10:45:00,Business,Unknown Location,Unknown Location,2.8,UNKNOWN,10,Morning,Sep,Sat,17.0
753,2016-09-11 09:51:00,2016-09-11 09:55:00,Business,Unknown Location,Unknown Location,8.6,UNKNOWN,9,Morning,Sep,Sun,4.0
754,2016-09-11 21:40:00,2016-09-11 21:42:00,Business,Unknown Location,Unknown Location,9.8,UNKNOWN,21,Evening,Sep,Sun,2.0
755,2016-09-12 08:07:00,2016-09-12 08:12:00,Business,Unknown Location,Unknown Location,3.6,UNKNOWN,8,Morning,Sep,Mon,5.0
756,2016-09-12 11:15:00,2016-09-12 11:24:00,Business,Unknown Location,Unknown Location,1.7,UNKNOWN,11,Morning,Sep,Mon,9.0
757,2016-09-12 13:04:00,2016-09-12 13:44:00,Business,Unknown Location,Unknown Location,11.5,UNKNOWN,13,Afternoon,Sep,Mon,40.0
758,2016-09-13 16:56:00,2016-09-13 17:02:00,Business,Unknown Location,Unknown Location,0.7,UNKNOWN,16,Afternoon,Sep,Tues,6.0
759,2016-09-14 11:55:00,2016-09-14 11:59:00,Business,Unknown Location,Unknown Location,0.7,UNKNOWN,11,Morning,Sep,Wed,4.0
760,2016-09-15 20:33:00,2016-09-15 20:38:00,Business,Unknown Location,Unknown Location,0.9,UNKNOWN,20,Evening,Sep,Thus,5.0
761,2016-09-16 07:08:00,2016-09-16 07:08:00,Business,Unknown Location,Unknown Location,1.6,UNKNOWN,7,Morning,Sep,Fri,0.0
762,2016-09-18 18:07:00,2016-09-18 18:11:00,Business,Unknown Location,Unknown Location,9.4,UNKNOWN,18,Evening,Sep,Sun,4.0
763,2016-09-19 06:18:00,2016-09-19 06:49:00,Business,R?walpindi,Unknown Location,18.2,UNKNOWN,6,Night,Sep,Mon,31.0
764,2016-09-19 14:40:00,2016-09-19 14:56:00,Business,Unknown Location,Islamabad,10.5,UNKNOWN,14,Afternoon,Sep,Mon,16.0
